year,threshold,lat,lon,prec,evap,in_degree,out_degree,clustering,ffl
2030,1.0,-6.639901329037456,-64.54326923076923,114.95391707624822,,4.6306089743589745,4.6306089743589745,0.17329916548665794,20.31590544871795
2030,1.14,-6.639901329037456,-64.54326923076923,114.95391707624822,,3.7421875,3.7421875,0.1561858271566633,13.939903846153847
2030,1.5,-6.639901329037456,-64.54326923076923,114.95391707624822,,2.3878205128205128,2.3878205128205128,0.10846964781691307,6.530048076923077
2031,1.0,-6.639901329037456,-64.54326923076923,114.5333286942948,,4.615985576923077,4.615985576923077,0.17254385894415591,20.13321314102564
2031,1.14,-6.639901329037456,-64.54326923076923,114.5333286942948,,3.727363782051282,3.727363782051282,0.15480400318405113,13.795873397435896
2031,1.5,-6.639901329037456,-64.54326923076923,114.5333286942948,,2.3896233974358974,2.3896233974358974,0.10837788024964157,6.504206730769231
2032,1.0,-6.639901329037456,-64.54326923076923,115.06698177791016,,4.673878205128205,4.673878205128205,0.1753582958640833,20.53525641025641
2032,1.14,-6.639901329037456,-64.54326923076923,115.06698177791016,,3.7808493589743586,3.7808493589743586,0.1560328405325834,14.075120192307692
2032,1.5,-6.639901329037456,-64.54326923076923,115.06698177791016,,2.4224759615384617,2.4224759615384617,0.11093900255331635,6.6454326923076925
2033,1.0,-6.639901329037456,-64.54326923076923,113.72824871418399,,4.61698717948718,4.61698717948718,0.17351780785882528,20.20733173076923
2033,1.14,-6.639901329037456,-64.54326923076923,113.72824871418399,,3.745392628205128,3.745392628205128,0.15593798272572326,13.92548076923077
2033,1.5,-6.639901329037456,-64.54326923076923,113.72824871418399,,2.387219551282051,2.387219551282051,0.10853973463859906,6.5048076923076925
2034,1.0,-6.639901329037456,-64.54326923076923,111.6680930932349,,4.4344951923076925,4.4344951923076925,0.16905456064242008,18.822516025641026
2034,1.14,-6.639901329037456,-64.54326923076923,111.6680930932349,,3.5849358974358974,3.5849358974358974,0.1500687067701522,12.94511217948718
2034,1.5,-6.639901329037456,-64.54326923076923,111.6680930932349,,2.29306891025641,2.29306891025641,0.10579368305204834,6.123397435897436
2035,1.0,-6.639901329037456,-64.54326923076923,109.94968309125096,,4.348357371794872,4.348357371794872,0.16470355900462844,18.389623397435898
2035,1.14,-6.639901329037456,-64.54326923076923,109.94968309125096,,3.5272435897435894,3.5272435897435894,0.14818678206540248,12.698317307692308
2035,1.5,-6.639901329037456,-64.54326923076923,109.94968309125096,,2.2405849358974357,2.2405849358974357,0.10391988072904468,5.9579326923076925
2036,1.0,-6.639901329037456,-64.54326923076923,110.05563074009221,,4.373597756410256,4.373597756410256,0.1631621685030347,18.383814102564102
2036,1.14,-6.639901329037456,-64.54326923076923,110.05563074009221,,3.540264423076923,3.540264423076923,0.14758742438358555,12.680889423076923
2036,1.5,-6.639901329037456,-64.54326923076923,110.05563074009221,,2.245793269230769,2.245793269230769,0.10616057643308151,5.9136618589743595
2037,1.0,-6.639901329037456,-64.54326923076923,107.10342796154325,,4.136818910256411,4.136818910256411,0.15963988200103907,16.62940705128205
2037,1.14,-6.639901329037456,-64.54326923076923,107.10342796154325,,3.3387419871794872,3.3387419871794872,0.141733128761107,11.41025641025641
2037,1.5,-6.639901329037456,-64.54326923076923,107.10342796154325,,2.1288060897435894,2.1288060897435894,0.09960490695374963,5.373197115384615
2038,1.0,-6.639901329037456,-64.54326923076923,106.49112698232133,,4.019831730769231,4.019831730769231,0.1570697482288253,15.904246794871794
2038,1.14,-6.639901329037456,-64.54326923076923,106.49112698232133,,3.240985576923077,3.240985576923077,0.1389696578200218,10.904447115384615
2038,1.5,-6.639901329037456,-64.54326923076923,106.49112698232133,,2.0540865384615383,2.0540865384615383,0.09482758178478687,5.084735576923077
2039,1.0,-6.639901329037456,-64.54326923076923,108.2471666024293,,4.109775641025641,4.109775641025641,0.159021452120114,16.370192307692307
2039,1.14,-6.639901329037456,-64.54326923076923,108.2471666024293,,3.3295272435897436,3.3295272435897436,0.1419561331209852,11.388822115384615
2039,1.5,-6.639901329037456,-64.54326923076923,108.2471666024293,,2.10556891025641,2.10556891025641,0.09841800358863348,5.250600961538462
2040,1.0,-6.639901329037456,-64.54326923076923,109.61072162467434,,4.175480769230769,4.175480769230769,0.16087579912915478,16.872796474358974
2040,1.14,-6.639901329037456,-64.54326923076923,109.61072162467434,,3.4008413461538463,3.4008413461538463,0.14157876084919951,11.743790064102566
2040,1.5,-6.639901329037456,-64.54326923076923,109.61072162467434,,2.1690705128205128,2.1690705128205128,0.103369558446613,5.491386217948717
2041,1.0,-6.639901329037456,-64.54326923076923,110.3064993375329,,4.238581730769231,4.238581730769231,0.16095296231707049,17.40544871794872
2041,1.14,-6.639901329037456,-64.54326923076923,110.3064993375329,,3.4346955128205128,3.4346955128205128,0.14288524373819722,12.02323717948718
2041,1.5,-6.639901329037456,-64.54326923076923,110.3064993375329,,2.1953125,2.1953125,0.10405045898919894,5.631009615384615
2042,1.0,-6.639901329037456,-64.54326923076923,109.6997599497114,,4.163661858974359,4.163661858974359,0.15869258197292477,16.806490384615383
2042,1.14,-6.639901329037456,-64.54326923076923,109.6997599497114,,3.3653846153846154,3.3653846153846154,0.14131928346314698,11.560897435897434
2042,1.5,-6.639901329037456,-64.54326923076923,109.6997599497114,,2.1534455128205128,2.1534455128205128,0.10181704275744062,5.436899038461538
2043,1.0,-6.639901329037456,-64.54326923076923,111.54981636472161,,4.243189102564103,4.243189102564103,0.16189069661439662,17.271834935897434
2043,1.14,-6.639901329037456,-64.54326923076923,111.54981636472161,,3.4322916666666665,3.4322916666666665,0.14273135282309568,11.880408653846153
2043,1.5,-6.639901329037456,-64.54326923076923,111.54981636472161,,2.1963141025641026,2.1963141025641026,0.10340694451743872,5.606570512820513
2044,1.0,-6.639901329037456,-64.54326923076923,114.36122598166202,,4.406650641025641,4.406650641025641,0.16709654022643233,18.279447115384617
2044,1.14,-6.639901329037456,-64.54326923076923,114.36122598166202,,3.5833333333333335,3.5833333333333335,0.14997266798381376,12.60176282051282
2044,1.5,-6.639901329037456,-64.54326923076923,114.36122598166202,,2.296073717948718,2.296073717948718,0.10740965661250697,5.9631410256410255
2045,1.0,-6.639901329037456,-64.54326923076923,113.64676275220585,,4.3251201923076925,4.3251201923076925,0.16610788459968603,17.550681089743588
2045,1.14,-6.639901329037456,-64.54326923076923,113.64676275220585,,3.5170272435897436,3.5170272435897436,0.14725120626204638,12.15625
2045,1.5,-6.639901329037456,-64.54326923076923,113.64676275220585,,2.23838141025641,2.23838141025641,0.10464188958345041,5.694310897435898
2046,1.0,-6.639901329037456,-64.54326923076923,112.36092085976928,,4.2365785256410255,4.2365785256410255,0.1638695482842487,16.991185897435898
2046,1.14,-6.639901329037456,-64.54326923076923,112.36092085976928,,3.4334935897435894,3.4334935897435894,0.14629887603634692,11.74238782051282
2046,1.5,-6.639901329037456,-64.54326923076923,112.36092085976928,,2.1903044871794872,2.1903044871794872,0.10269451855993737,5.5420673076923075
2047,1.0,-6.639901329037456,-64.54326923076923,113.34010742094748,,4.387219551282051,4.387219551282051,0.1674214612275992,18.26282051282051
2047,1.14,-6.639901329037456,-64.54326923076923,113.34010742094748,,3.5685096153846154,3.5685096153846154,0.14780845017780317,12.662860576923077
2047,1.5,-6.639901329037456,-64.54326923076923,113.34010742094748,,2.277043269230769,2.277043269230769,0.1044350070372279,5.938902243589744
2048,1.0,-6.639901329037456,-64.54326923076923,112.46064329182731,,4.400040064102564,4.400040064102564,0.1669177566738758,18.37119391025641
2048,1.14,-6.639901329037456,-64.54326923076923,112.46064329182731,,3.5797275641025643,3.5797275641025643,0.14962634505124936,12.762820512820513
2048,1.5,-6.639901329037456,-64.54326923076923,112.46064329182731,,2.282852564102564,2.282852564102564,0.10604645249597532,6.001802884615385
2049,1.0,-6.639901329037456,-64.54326923076923,110.5461318470842,,4.272836538461538,4.272836538461538,0.1633359749724584,17.651442307692307
2049,1.14,-6.639901329037456,-64.54326923076923,110.5461318470842,,3.4825721153846154,3.4825721153846154,0.1452476253387576,12.341746794871796
2049,1.5,-6.639901329037456,-64.54326923076923,110.5461318470842,,2.214142628205128,2.214142628205128,0.1005687958953605,5.737580128205129
2050,1.0,-6.639901329037456,-64.54326923076923,109.40463664786391,,4.216947115384615,4.216947115384615,0.16190484690558382,17.19951923076923
2050,1.14,-6.639901329037456,-64.54326923076923,109.40463664786391,,3.4208733974358974,3.4208733974358974,0.1428728521211326,11.901842948717949
2050,1.5,-6.639901329037456,-64.54326923076923,109.40463664786391,,2.1630608974358974,2.1630608974358974,0.09754235655095599,5.531850961538462
2051,1.0,-6.639901329037456,-64.54326923076923,108.1682185508818,,4.100360576923077,4.100360576923077,0.1585137650138897,16.314503205128204
2051,1.14,-6.639901329037456,-64.54326923076923,108.1682185508818,,3.3243189102564106,3.3243189102564106,0.14146131642469698,11.310096153846153
2051,1.5,-6.639901329037456,-64.54326923076923,108.1682185508818,,2.094551282051282,2.094551282051282,0.09480715671998746,5.229767628205129
2052,1.0,-6.639901329037456,-64.54326923076923,107.32334148860252,,4.05488782051282,4.05488782051282,0.15816148662121104,16.196314102564102
2052,1.14,-6.639901329037456,-64.54326923076923,107.32334148860252,,3.285456730769231,3.285456730769231,0.14005684600259347,11.200921474358974
2052,1.5,-6.639901329037456,-64.54326923076923,107.32334148860252,,2.065705128205128,2.065705128205128,0.09315740059529828,5.1975160256410255
2053,1.0,-6.639901329037456,-64.54326923076923,106.22878087315034,,4.033253205128205,4.033253205128205,0.15784977829590524,16.14503205128205
2053,1.14,-6.639901329037456,-64.54326923076923,106.22878087315034,,3.2578125,3.2578125,0.1388157697573668,11.108974358974358
2053,1.5,-6.639901329037456,-64.54326923076923,106.22878087315034,,2.0362580128205128,2.0362580128205128,0.09310057525508383,5.0889423076923075
2054,1.0,-6.639901329037456,-64.54326923076923,105.49408795960704,,3.9873798076923075,3.9873798076923075,0.15729637844195782,15.837740384615385
2054,1.14,-6.639901329037456,-64.54326923076923,105.49408795960704,,3.1955128205128203,3.1955128205128203,0.1357609829970105,10.755809294871796
2054,1.5,-6.639901329037456,-64.54326923076923,105.49408795960704,,1.9963942307692308,1.9963942307692308,0.09045379960386418,4.910657051282051
2055,1.0,-6.639901329037456,-64.54326923076923,104.03432425829175,,3.9224759615384617,3.9224759615384617,0.15352688741043524,15.470352564102566
2055,1.14,-6.639901329037456,-64.54326923076923,104.03432425829175,,3.152644230769231,3.152644230769231,0.13298704388402435,10.623998397435896
2055,1.5,-6.639901329037456,-64.54326923076923,104.03432425829175,,1.9619391025641024,1.9619391025641024,0.08983869775974453,4.842548076923077
2056,1.0,-6.639901329037456,-64.54326923076923,104.49395686050998,,3.9925881410256414,3.9925881410256414,0.1556608045736802,16.138221153846153
2056,1.14,-6.639901329037456,-64.54326923076923,104.49395686050998,,3.2125400641025643,3.2125400641025643,0.13549143713298595,11.044471153846153
2056,1.5,-6.639901329037456,-64.54326923076923,104.49395686050998,,2.0072115384615383,2.0072115384615383,0.09173106868278738,5.059094551282052
2057,1.0,-6.639901329037456,-64.54326923076923,106.63318426975965,,4.044871794871795,4.044871794871795,0.1553015664099662,16.58273237179487
2057,1.14,-6.639901329037456,-64.54326923076923,106.63318426975965,,3.269230769230769,3.269230769230769,0.1369189518731519,11.473157051282051
2057,1.5,-6.639901329037456,-64.54326923076923,106.63318426975965,,2.0556891025641026,2.0556891025641026,0.0944170487098104,5.263621794871795
2058,1.0,-6.639901329037456,-64.54326923076923,107.23003560781021,,4.061498397435897,4.061498397435897,0.15449002806273246,16.888020833333332
2058,1.14,-6.639901329037456,-64.54326923076923,107.23003560781021,,3.2830528846153846,3.2830528846153846,0.13567382205149914,11.624198717948719
2058,1.5,-6.639901329037456,-64.54326923076923,107.23003560781021,,2.065705128205128,2.065705128205128,0.09484227928094183,5.3545673076923075
2059,1.0,-6.639901329037456,-64.54326923076923,106.91198507549251,,4.039663461538462,4.039663461538462,0.15463954966793586,16.70372596153846
2059,1.14,-6.639901329037456,-64.54326923076923,106.91198507549251,,3.263421474358974,3.263421474358974,0.13504877688267164,11.55849358974359
2059,1.5,-6.639901329037456,-64.54326923076923,106.91198507549251,,2.0494791666666665,2.0494791666666665,0.0936620396458905,5.313501602564102
2060,1.0,-6.639901329037456,-64.54326923076923,106.39901872993106,,4.030248397435897,4.030248397435897,0.15263447584280634,16.876001602564102
2060,1.14,-6.639901329037456,-64.54326923076923,106.39901872993106,,3.2425881410256414,3.2425881410256414,0.13519867735424818,11.564102564102566
2060,1.5,-6.639901329037456,-64.54326923076923,106.39901872993106,,2.0384615384615383,2.0384615384615383,0.09274255326120498,5.335136217948717
2061,1.0,-6.639901329037456,-64.54326923076923,105.62968400692033,,3.987980769230769,3.987980769230769,0.15228266381684302,16.690104166666664
2061,1.14,-6.639901329037456,-64.54326923076923,105.62968400692033,,3.2275641025641026,3.2275641025641026,0.13414440369113756,11.574919871794872
2061,1.5,-6.639901329037456,-64.54326923076923,105.62968400692033,,2.0170272435897436,2.0170272435897436,0.09267664848104343,5.270032051282052
2062,1.0,-6.639901329037456,-64.54326923076923,105.38341984231681,,3.957331730769231,3.957331730769231,0.15179383219523784,16.423677884615383
2062,1.14,-6.639901329037456,-64.54326923076923,105.38341984231681,,3.201121794871795,3.201121794871795,0.13144434389221393,11.387419871794872
2062,1.5,-6.639901329037456,-64.54326923076923,105.38341984231681,,2.0006009615384617,2.0006009615384617,0.09106194921648182,5.173677884615385
2063,1.0,-6.639901329037456,-64.54326923076923,105.94779831006839,,3.992988782051282,3.992988782051282,0.15111988452119793,16.66866987179487
2063,1.14,-6.639901329037456,-64.54326923076923,105.94779831006839,,3.2289663461538463,3.2289663461538463,0.1326918585167166,11.497796474358974
2063,1.5,-6.639901329037456,-64.54326923076923,105.94779831006839,,2.016426282051282,2.016426282051282,0.0899125734910588,5.234174679487179
2064,1.0,-6.639901329037456,-64.54326923076923,104.6935424087032,,3.9815705128205128,3.9815705128205128,0.15003166022691267,16.90184294871795
2064,1.14,-6.639901329037456,-64.54326923076923,104.6935424087032,,3.1983173076923075,3.1983173076923075,0.13000788410622377,11.56630608974359
